VNUM	LOCALE_NAME
20025	.
20026	Ji-Ryu
20027	Gillian
20028	Fratele lui Mirine
20029	Ponei
20030	Cal
20031	Mos Craciun
20032	Brad de Craciun
20033	Brad de Craciun
20034	Brad de Craciun
20035	Steag
20036	Steag
20037	Steag
20038	..
20039	.
20040	Vanzator de terenuri
20041	Ceta?ean turmentat
20042	Negustor ambulant
20043	.
20044	Fierar Arme, Stanley
20045	Fierar de armuri
20046	Bijutier
20047	Zacamânt de diamante
20048	Zacamânt de chihlimbar
20049	Zacamânt de fosile
20050	Zacamânt de cupru
20051	Zacamânt de argint
20052	Zacamânt de aur
20053	Zacamânt de Jad
20054	Zacamânt de lemn abanos
20055	Teanc de scoici
20056	Zacamânt de aur alb
20057	Zacamânt de cristal
20058	Zacamânt de cuar?
20059	Minereu Lacrima Cerului
20060	Alchimist de diamante
20061	Alchimist de chihlimbar
20062	Alchimist de fosile-lemn
20063	Alchimist de cupru
20064	Alchimist de argint
20065	Alchimist de aur
20066	Alchimist de Jad
20067	Alchimist de lemn abanos
20068	Alchimist de perle
20069	Alchimist de aur alb
20070	Alchimist de cristal
20071	Alchimist de cuar?
20072	Alchimist d lacrima cer.
20073	Sigiliu vechi
20074	Fierar Arme Turn
20075	Fierar de armuri de turn
20076	Bijutierul turnului
20077	Gardian Altar
20078	Gardian Altar
20079	Gardian Altar
20080	Scara de antrenament
20081	Sigiliul pasajului furat
20082	Maestru
20083	Jegal-Tunseok
20084	Biologul Chaegirab
20085	Jimjunja
20086	Handu-Up
20087	Wonda-Rim
20088	Chuk-Sal
20089	Pung-Ho
20090	Heuk-Young
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	Obelisc
20097	Poarta Castelului
20098	Poarta Castelului
20099	Poarta Castelului
20101	Cal alb
20102	Cal maro
20103	Cal Negru
20104	Cal alb
20105	Cal maro
20106	Cal Negru
20107	Cal alb
20108	Cal maro
20109	Cal Negru
20110	Mistre? Salbatic
20111	Lup
20112	Tigru
20113	Leu
20114	white lion
20115	Mistre? Salbatic d Lupta
20116	Lup de Batalie
20117	Tigrul Furtunii
20118	Leul Luptator
20119	Cal Negru Nobil
20120	A>AÇAü°CE?
20121	ÁoAuAÇAü°CE?
20122	E2AÇAü°CE?
20123	3iAÇAü°CE?
20124	EaAÇAü°CE?
20125	1éAÇAü°CE?
20126	Mos Craciun
20127	Banner Aniversar 1
20128	Banner Aniversar 2
20129	Banner Aniversar 3
20130	Banner Aniversar 4
20131	Banner Aniversar 5
20132	Banner Aniversar 6
20133	Banner Aniversar 7
20134	Banner Solar
20135	Banner de Craciun
20139	Banner Breasla (Violet)
20140	Banner Breasla (Al/Ver)
20141	Banner Breasla (Roo/Aur)
20138	Banner Ramadan
20142	Banner de Halloween
20143	Banner de Paote
20146	Portal Lumea de Dincolo
20147	Emisarul Mor?ii
20148	Gardian Hae-Tae
20149	Cal de Razboi Puternic
20150	Cal Razb Putern (G.Memb)
20151	Cal Razb Putern (G.Lid)
20201	Aü°C?o
20202	Aü°C?u
20203	Aü°CE?
20204	Aü°C>çAÚ
20205	3­AoÇN Aü°C?o
20206	3­AoÇN Aü°C?u
20207	3­AoÇN Aü°CE?
20208	3­AoÇN Aü°C>çAÚ
20209	?ë¸ÍÇN Aü°C?o
20210	?ë¸ÍÇN Aü°C?u
20211	?ë¸ÍÇN Aü°CE?
20212	?ë¸ÍÇN Aü°C>çAÚ
20213	Aü°C?ý?o.I
20214	3­AoÇN Aü°C?ý?o.I
20215	?ë¸ÍÇN Aü°C?ý?o.I
20216	Aü°C?I?o.I
20217	3­AoÇN Aü°C?I?o.I
20218	?ë¸ÍÇN Aü°C?I?o.I
20219	blackpony
20220	AC¸R?o¸??o ?o.I
20221	Aü°C1é?o
20222	Aü°CAO´o
20223	Aü°C?R.aAÚ
20224	3­AoÇN Aü°C?R.aAÚ
20225	?ë¸ÍÇN Aü°C?R.aAÚ
20226	EaA?´IÄÜ
20227	1éA?´IÄÜ
20228	Aü°C¸ÍÁ?
20229	3­AoÇN Aü°C¸ÍÁ?
20230	?ë¸ÍÇN Aü°C¸ÍÁ?
20231	Aü°CEa1ü
20232	Aü°CÇY1ü
20233	Muffin (Accesorii Maro)
20234	Nugget (Accesorii Maro)
20235	Nugget (Accesorii Bleu)
20236	Nugget (Accesorii Bleu)
20237	Nugget (Accesorii Verzi)
20238	Nugget (Accesorii Verzi)
20239	Blitzen
20240	Donner
20241	Nugget (Bleumarin)
20242	Muffin (Roz)
20243	NoNAme
20244	Dragon Nirvana
20245	Dragon Samsara
20246	Manny
20247	Ellie
20248	Tulu Lupta Bruna
20249	Tulu Lupta Neagra
20250	aopârla Lava
20251	aopârla Ghea?a
20252	Magma Dragon
20253	Appaloosa
20254	Iepure Alb
20255	Iepurao Moon
20257	Bernie
20258	Blue Barry
20259	Cerberus (Aur)
20260	Cerberus (Argint)
20261	Armasar Spectral
20262	Equus Nocturnus
20263	Aripa Rooie
20264	Nyctalus
20265	Armasar Hialin
20266	Armasar Argintiu
20267	Ox Auriu de Lupta
20268	Ox Argintiu de Lupta
20269	Sfinx Alb
20270	Sfinx de Piatra
20271	Corb de Ghea?a
20272	Corb Întunecat
20273	Lama Iarna Alba
20274	Lama Iarna Maro
20275	Alastor
20276	Iepurao Grabit (Roz)
20277	Iepurao Grabit (Albastr)
20278	Kitsune Roou Aprins
20279	Kitsune Albastr Înghe?at
20280	Lup Arctic Roou
20281	Lup Arctic Albastru
20282	Cal de Mare Lumina Lunii
20283	Cal de Mare Lumina Soare
20300	Înva?ator Lupta de Corp
20301	Înva?ator Lupta Mentala
20302	Înva?ator Lupta cu Sabia
20303	Înva?ator Lupta cu Arcul
20304	Înva?ator Arme Magice
20305	Înva?ator Magie Neagra
20306	Înva?ator Puterea Dragon
20307	Înva?ator Vindecare
20320	Înva?ator Lupta de Corp
20321	Înva?ator de lupta ment.
20322	Înva?ator de lupta apro.
20323	Înva?ator de lupta depa.
20324	Înva?ator de arme magice
20325	Înva?ator de magie neagr
20326	Înva?ator de puter. zmeu
20327	Înva?ator de vindecare
20340	Înva?ator Lupta de Corp
20341	Înva?ator de lupta ment.
20342	Înva?ator de lupta apro.
20343	Înva?ator de lupta depa.
20344	Înva?ator de arme magice
20345	Înva?ator de magie neagr
20346	Înva?ator de puter. zmeu
20347	Înva?ator de vindecare
20348	Gardian Turnul Demonilor
20349	Grajdar
20350	Paznicul Garnizoanei
20351	Paznicul halei
20352	Monument piatra Hasun
20353	Monument piatra SeulRong
20354	Gardianul Oraoului
20355	Capitan
20356	Culegator de Ginseng
20357	Monument piatra Weol
20358	Flori fara nume
20359	Cutie cu Manuscrise
20360	Piatra Memoriala Wha
20361	Piatra Memoriala Su
20362	Piatra Memoriala  Mok
20363	Monument Gum
20364	Nakajima
20365	Monument To
20366	Sa-Soe
20367	Paznicul Catacombei
20368	Negustor Ambulant
20369	Lee Chung
20370	Soldat Otravit
20371	Mormant Vechi
20372	Tableta Piatra Veche
20373	Bodyguard
20374	Gardian
20375	Baricada de Lemn
20376	Kim Rim
20377	Yak-Hwan
20378	Amiralul Angmur
20379	Soldat Ranit
20380	Yon-I-Walker
20381	Confucius
20382	Floare de Stanca
20383	Jae-Seon Kim
20384	Brad de Craciun
20385	Marele Am-heh
20386	Stele din Isfet
20387	Poarta Destinului
20388	Poarta Dragonului
20389	NoNAme
20390	Mormant Taramor
20391	Iarba Soarelui
20392	Soldat Mort
20393	Soldat Ranit
20394	Paznic Tara de Foc
20395	Gardian ?ara Înghe?ata
20396	Au?ö>ó´Ü AÇ¸A?o
20397	Leu de Ghea?a
20398	Cub de Ghea?a
20399	Pilonul Dragon din Nord
20400	Inteleptul Myonghorang
20401	Gardian Colonie
20402	Gardian Portal
20403	Amarok
20404	Nagual
20405	Waheela
20406	NoNAme
20407	Fenrir
20408	Gardianul Templului
20409	Gardianul Padurii
20410	Cercetaoul Padurii
20411	Calatorul Padurii
20412	Lider Gardian Padure
20413	Kawuco
20414	Andastre
20415	Portal
20416	Dovleacul Sam
20417	Masa Okey
20419	Garda Dragon Dolnarr
20420	Cufar Dragon Auriu
20421	Garda Dragon Jaharr
20422	Ou Dragon
20423	Alchimist Cristal Spirit
20424	Alchimist Rubin
20425	Alchimist Granat
20426	Alchimist Smarald
20427	Alchimist Safir
20428	Alchimist Turmalina
20429	Gardian Zona de Razboi
20430	Cherie
20431	Negustor Aniversar
20432	Ou Hydra
20433	Statuie Razboinic
20434	Catarg
20435	Urma lui Meley
20436	Timona
20437	Lemn Repara?ii
20438	Calugarul Milbon
20439	Portal Zi
20440	Portal Chou
20441	Portal Yin
20442	Portal Mao
20443	Portal Chen
20444	Portal Si
20445	Portal Wu
20446	Portal Wei
20447	Portal Shen
20448	Portal You
20449	Portal Xu
20450	Portal Hai
20451	Negustor Zodiac
20452	Statuia Zi
20453	Statuia Chou
20454	Statuia Yin
20455	Statuia Mao
20456	Statuia Chen
20457	Statuia Si
20458	Statuia Wu
20459	Statuia Wei
20460	Statuia Shen
20461	Statuia You
20462	Statuia Xu
20463	Statuia Hai
20464	Tun
20465	Portal Zodiac
20500	Ou Dragon
20501	Cufar Gaya
20502	Tabla Yut Nori
20503	Negustor Gaya
20504	Pia?a Gaya
20505	Be?e Yut Nori
20506	Masa Prinde Regele
20510	TR: Fantoma unui Sura
20511	TR: Marele Am-heh
20512	TR: Mormânt Taramor
20513	TR: Stele din Isfet
20514	TR: Poarta Destinului
20515	TR: Poarta Dragonului
20516	TR: Leu de Ghea?a
20517	TR: Cub de Ghea?a
20518	TR: Pilon Dragon Nord
20519	TR: Gardianul Padurii
20520	TR: Cercetaoul Padurii
20521	TR: Calatorul Padurii
20522	TR: Lider Gardian Padure
20530	RX: Fantoma unui Sura
20531	RX: Marele Am-heh
20532	RX: Mormânt Taramor
20533	RX: Stele din Isfet
20534	RX: Poarta Destinului
20535	RX: Poarta Dragonului
20536	RX: Leu de Ghea?a
20537	RX: Cub de Ghea?a
20538	RX: Pilon Dragon Nord
20539	RX: Gardianul Padurii
20540	RX: Cercetaoul Padurii
20541	RX: Calatorul Padurii
20542	RX: Lider Gardian Padure
20650	Pastrator de Medalii
20660	Alchimist Beril Cenuoiu
20661	Alchimist Beril Luminos
20662	Alchimist Beril Obscur
20663	Alchimist Beril Fumuriu
20702	Altarul Energiei
20703	Altarul Averii
20704	Altarul Puterii
20705	Altarul Sanata?ii
20706	Altarul Luminii
20707	A÷A>(°ÝAüÁö) 385 385
20710	Cufar Provizii (BR)
20711	Cufar Echipament (BR)
20712	Câmp Electric
20713	Cufar Echipament (BR)
20714	Cufar Provizii Extra(BR)
20798	Portal Sung Ma
20799	Flori
20800	Ranit
20802	Paznic Yohara
20803	Gardian Yohara
20804	Gardian aarpe
20805	Gardianul Nordului
20806	Gardian Strâmtoare
20807	Statuia aarpelui
20808	Generalul Kohan
20809	Confucius
20810	Chaegirab
20811	Kim Rim
20812	Amiralul Angmur
20813	Pustnicul Nordic
20814	Cercetao Pierdut
20815	Gardian Fantoma
20822	Trickster
20823	Maestru Chi
20826	Huahn-So
20828	Tabacar
20829	Fierar Templul aarpelui
20830	Dispecer Comandant
20831	Comandant Yohara
20832	Amiralul Angmur
20833	Flori Alterate
20834	Altar
20835	Gravor
20836	Jumatatea drumului
20837	Ieoire
20838	Stagiul 2
20839	Stagiul 3
20840	Aria Dong Gwang
20841	Vanator de Recompense
20842	Fierar Întemni?at
20844	Statuia aarpelui
20845	Vânator Recomp (C Nord)
20846	Vânator Recomp (Strâmt.)
20847	Vânator Recomp (Adapost)
20848	Oase Vechi
20849	Taehwarang
20850	Altar Misterios
20851	Vânator Recomp (Seo Gw)
20852	Vânator Recomp (Nam Gw)
30000	°3AÎ>óÁ!
30001	°3AÎ>óÁ!
30002	1001 Nop?i
30003	Regele BBQ
30004	Vânator de Comori
30005	Flacara Economica
30006	Vânzator de Arme
30007	Vânzator de Armuri
30008	Alchimist
30101	Statuia Kud
30102	Obelisc Bazalt
30103	Piatra Testoasa
30104	Fragment de Runa
30111	1. Poarta Pierzaniei
30112	2. Poarta Pierzaniei
30113	3. Poarta Pierzaniei
30114	4. Poarta Pierzaniei
30115	5. Poarta Pierzaniei
30116	6. Poarta Pierzaniei
30117	7. Poarta Pierzaniei
30118	8. Poarta Pierzaniei
30119	9. Poarta Pierzaniei
30120	Punga cu Ierburi
30121	Spiritul Sura
30122	Spiritul Razboinic
30123	Sanctuarul Întunecat
30124	Schelet-Sura 1
30125	Schelet-Sura 2
30126	Schelet-Sura 3
30127	Schelet-Sura 4
30128	Schelet-Sura 5
30129	Iepuraoul de Paote
30130	Mormant
30131	Mr. B
30132	Mr. B
30301	Farama Minereu Cristal
30302	Farama Minereu Rubin
30303	Farama Minereu Granat
30304	Farama Minereu Smarald
30305	Farama Minereu Safir
30306	Minereu de Turmalina
30307	Vara
30308	Cutie Pootala
30309	Filon Beril Fumur. (Mis)
30310	Filon Beril Luminos
30311	Filon Beril Obscur
30312	Filon Beril Fumuriu
30313	Filon Beril Cenuoiu
33001	¸?Çe°!AÇ ÇO°n
33002	Istoric
33003	Localnic Credincios
33004	Localnic Credincios
33005	Localnic Credincios
33006	Localnic Credincios
33007	Localnic Credincios
33008	Dovleacul Jack
33009	Altarul Sângelui
34001	Phoenix de Foc
34002	Ren Tânar
34003	Phoenix de Ghea?a
34004	Baby Azrael
34005	Porcusor
34006	Rufus
34007	Khan
34008	Leonidas
34009	Baby Azrael
34010	Bambi
34011	Knuud
34012	Bao Bao
34013	Mini Executor Dolofan
34014	Mini Executor Dolofan(a)
34015	Boney
34016	Phoenix de Jad
34017	Porkie Polar
34018	Rufus de Ghea?a
34019	Arctis Khan
34020	Leonidas Alb
34021	Sheldon
34022	Cooper
34023	Pantera Pui
34024	Leopard Pui
34026	Cap de Dovleac
34027	Coada de Matura
34028	Fulg de Nea
34029	Clopotel de Nea
34030	Amoras
34031	Inima Iute
34032	Semiluna Rooie
34033	Semiluna Albastra
34034	Eweriel
34035	Ramblue
34036	Dragonette
34037	Dragonette (Erou)
34038	Phoenix Liber
34039	Micul Huashin
34041	Maimuta Mica
34042	Maimuta Mica (Erou)
34045	Paianjen Mic
34046	Paianjen Mic (Erou)
34047	Micul Exedyar
34048	Micul Exedyar Rar
34049	Razador Mic
34050	Razador Mic (Erou)
34053	Nemere Mic
34054	Nemere Mic (Erou)
34055	Bruce
34056	Wayne
34057	Robin
34058	Valentino
34059	Valentinia
34060	Valentino
34061	Valentinia
34062	Lanterna Moon (Orange)
34063	Lanterna Moon (Albastra)
34064	Meley Mic
34065	Meley Mic
34066	Bonsai
34067	Ms Jiangshi+
34068	Mr Jiangshi+
34069	Junior Jiangshi
34070	Elf Roou
34071	Elf Verde
34072	Elf Asistent
34073	Mini Azrael
34074	Mini Azrael (Erou)
34075	Mini Executor Gras
34076	Mini Execut Gras (Erou)
34077	Mini Alastor Nervos
34078	Mini Alastor Trezit
34080	Micul Baashido
34081	Micul Baashido (Erou)
34082	Nessie
34083	Nessie (Erou)
34084	Donnie
34085	Frank
34086	Shiver
34087	Snivel
34088	Cruella
34089	Minidall
34090	Lanterna Colorata
34091	Lanterna Verde
34092	Sir Oswald
34093	Sir Cobblepot
34094	Sir Chesterfield
34095	Gryph
34096	Nogai
34097	Astrabell
34098	Helexna
34099	Chaotika
34100	Gary Lycaner
34101	Lycaninho
34102	Micul Catenaccio
34103	Paun Albastru Regal
34104	Paun Roz
34105	Paun Indigo
34106	Aluna Harry
34107	Nuca Willy
34108	Rotofeiul Crack
34109	Humpitzer
34110	Caboomel
34111	Camelry
34112	Gândac de Ghea?a+
34113	Gândac de Ghea?a
34114	Felina Ochi de Foc
34115	Felina Ochi de Ghea?a
34116	Felina Trei Ochi
34117	Gnom Tomte+ (Roou)
34118	Gnom Tomte+ (Verde)
34119	Gnom Tomte
34120	Micul Huashin Roou
34121	Micul Huashin Alb
34122	Bonsai+
34123	+Bonsai+
34124	Element Foc Mic
34125	Element Ghea?a Mic
34126	Element Fulger Mic
34127	Element Vânt Mic
34128	Element Pamânt Mic
34129	Element Întunecat Mic
34130	Loverador Jucauo
34131	Loverador Natafle?
34132	Loverador Mic
34133	Crab Razboinic Mic
34134	Crab Mic
34135	Mumie Confuza
34136	Mumie Agitata
34137	Mumie Zguduita
34138	Pom Craciun Verde
34139	Pom Craciun Ursuz
34140	Pom Craciun Mic
34141	Anubis Albastru Nocturn
34142	Anubis Roou Sângeriu
34143	Micul Anubis
34145	Balena Ucigaoa de Ghea?a
34146	Îmblânzeote Balena
34147	Leonidas Alb
34148	Astrabell
34149	Phoenix de Foc
34150	Pericol Înghe?at
34151	Pericol Otravit
34152	Pericol Mic
34153	Snowdrop
34154	Snowball
34155	Snowdon
34162	Dragon Adorabil Simpatic
34163	Dragon Adorabil Jucauo
34164	Dragon Adorabil Mic
34165	aef Mic
34166	aef Mic (Erou)
34167	Mini aef Foc
34168	Mini aef Ghea?a
34169	Mini aef Fulger
34170	Mini aef Vânt
34171	Mini aef Pamânt
34172	Mini aef Întuneric
34173	Mini aef
34174	Pisica Alba Angora
34175	Pisica Maro Angora
34176	Pisicu?a Angora
60000	aef Breasla
60001	aef Breasla
60002	aef Breasla
60003	Theowahdan
34177	Micul în?elept
34178	Piatra mica
34179	Micul Faraon
34180	Micul raufacator
34181	Micul salvamar
34182	Pachet înfrico?ator
34183	Mini Scythe Man
4310	Cartea Creatura
4311	Creatura malefica a car?ii
4312	Om de ?tiin?a întunecat
4313	Ma-Eum
8480	Piatra de în?elepciune
8481	Piatra de inteligen?a
9341	Tânar cercetator
9345	Carte pre?ioasa
9346	Profesor încarcerat
9347	Biblioteca magica
1200	?amanul plagilor
1201	Plagi Orc
1202	Spiritul Ciumei al Haosului
1203	Ofi?er cu probleme
1204	Plagued slasher
1205	Dragon afectat
1206	Plagenhost
9251	Paznicul placat
9252	U?a
9253	U?a
9254	Razboinic suferind
9255	Sigiliu antic
9256	?amanul Afectat
8437	Metin Ciuma?i Metin
8438	Metin cel suferind
4163	Mumii
4164	Razboinic strigoi
4165	Copil faraon strigoi strigoi
4166	Paznic faraon
4167	Razboinic strigoi
4168	Magician antic
4169	Luptator strigoi
4170	Paianjen piramida
4171	Skarabius
4172	?opârla antica
4173	Piramidele Scorpions
4174	Sobek
4175	Gardienii lui Bastet
4176	Servitor al lui Ra
4177	Servitor al lui Anubis
4178	Servitorul Sfinxului
4179	Bastet
4180	Ra
4181	Anubis
4182	Sfinx
8472	Metin al Piramidei
8473	Metin faraonul
8474	Metin Ankh-ul
8475	Piatra Sfinxului
8476	Coloana Sfinxului
9331	Gardienii Piramidei
9332	Sigiliu antic
9333	Mormântul lui Anubis
9334	Coloana piramidei
9335	Cheia lui Ankh
9336	Sfinx
9337	Comoara Sfinxului
4526	De?inutul ucis
4527	Prizonier torturat
4528	Andun Guardian
4529	Închisoare Andun
4530	Razboinicul Andar
4531	Razboinicul Andar
4532	Plimbare generala
4533	Succubus
4534	Andun supraveghetor
4535	Razboinicul din Pe?tera Andun
4536	Papu?a cu craniu
4537	Suflet despicat
4538	Cavalerul întunecat Andun
4539	Andun mumia
4540	Razboinicul mumie
4541	Preo?i mumii
4542	Mumii Templu Garda Templului
4543	Noble Andun
4544	Gigantul Andun
4545	Suflet razboinic
4546	Succubus König
4547	Preotul Andun Întunecat
4548	Andun DA¤mon
4549	Cuceritorul cazut
8723	Piatra de ciuma
8724	Piatra de furie
8725	Piatra inimilor
8726	Piatra funerara veche
8727	Piatra cuceritorului
8728	Stâlp de putere
9447	Garda Templului Andun
9448	U?a
9449	Memorialul victimelor
9450	Memorialul victimelor
9451	Statuia lui Succubus
9452	Piatra rituala
9453	Piatra rituala
9454	Piatra rituala
9455	Altarul întunecat
9456	Andun Seal
9457	Sigiliu Andun
9458	Semnul Andun
9459	Cufarul cuceritorului
4550	Crustacee
4551	Varsator Guardian
4552	Razboinicul Varsator
4553	Monstru de pe?te
4554	Creatura adânca
4555	Germen de pe?te strigoi
4556	Rechin însetat de sânge
4557	Gardianul Atlantidei
4558	Ghidul Atlantis
4559	Morkhot
8729	Scoica de mare adâncime
8730	Inima Atlantidei
8731	Minereu antic din Atlantic
9460	Magicianul Atlantidei
9461	Bufni?a de coaja
9462	Comoara din Atlantida
65000	Buffi
9022	BossBox
20284	Bloodhound
20285	Manni înfiorator
20286	Leul de Aur
34184	Mini-Wukong
34185	Mini-Nixie
